"","date","visit","farm","order","cow_id","quarter","path_1","path1_IMI","path_2","path2_IMI","path_3","path3_IMI","path_4","path4_IMI","quarter_code","isolate_1","isolate_2","isolate_3","isolate_4","clinical","blind","teatinj","pstmilking","mixed_inf_series","dup_not_collected","IMI_series","hygiene_1","hygiene_2","cc_1","cc_2","cc_3","scc","contam","contam_comment","uniqueID","scc_div_100k","ls","ls_no_neg","scc_200k","cause_path"
"1821","2.21.2020","second","Paddlebridge",33,"saige313","LH","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",6000,NA,NA,"saige313_LH_second",0.06,-1.058893689,0,"no",""
"1822","3.20.2020","third","Paddlebridge",4,"loha32","LH","","","","","","",NA,NA,5,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",6000,NA,NA,"loha32_LH_third",0.06,-1.058893689,0,"no",""
"1823","3.20.2020","third","Paddlebridge",5,"glorybe29","LF","","","","","","",NA,NA,5,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",6000,NA,NA,"glorybe29_LF_third",0.06,-1.058893689,0,"no",""
"1824","3.20.2020","third","Paddlebridge",8,"annabelle27","LH","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",6000,NA,NA,"annabelle27_LH_third",0.06,-1.058893689,0,"no",""
"1825","3.20.2020","third","Paddlebridge",18,"gif9","LH","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",6000,NA,NA,"gif9_LH_third",0.06,-1.058893689,0,"no",""
"1826","3.20.2020","third","Paddlebridge",30,"chapstick1","RF","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",6000,NA,NA,"chapstick1_RF_third",0.06,-1.058893689,0,"no",""
"1827","12.17.2019","first","BJ",5,"cb5","RF","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",6000,NA,NA,"cb5_RF_first",0.06,-1.058893689,0,"no",""
"1828","12.17.2019","first","BJ",8,"739","RF","","","","","","",NA,NA,5,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",6000,NA,NA,"739_RF_first",0.06,-1.058893689,0,"no",""
"1829","12.17.2019","first","BJ",12,"693","LH","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",6000,NA,NA,"693_LH_first",0.06,-1.058893689,0,"no",""
"1830","12.17.2019","first","BJ",14,"749","LF","","","","","","",NA,NA,6,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",6000,NA,NA,"749_LF_first",0.06,-1.058893689,0,"no",""
"1831","12.17.2019","first","BJ",22,"708","RF","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",6000,NA,NA,"708_RF_first",0.06,-1.058893689,0,"no",""
"1832","12.17.2019","first","BJ",23,"744","RF","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",6000,NA,NA,"744_RF_first",0.06,-1.058893689,0,"no",""
"1833","12.17.2019","first","BJ",24,"675","LH","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",6000,NA,NA,"675_LH_first",0.06,-1.058893689,0,"no",""
"1834","1.29.2020","second","BJ",1,"757","RH","","","","","","",NA,NA,3,"","","",NA,"",NA,"yes","","",NA,"","NA","NA","NA","NA","NA",6000,NA,NA,"757_RH_second",0.06,-1.058893689,0,"no",""
"1835","1.29.2020","second","BJ",6,"cb5","RH","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",6000,NA,NA,"cb5_RH_second",0.06,-1.058893689,0,"no",""
"1836","1.29.2020","second","BJ",9,"716","RH","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",6000,NA,NA,"716_RH_second",0.06,-1.058893689,0,"no",""
"1837","1.29.2020","second","BJ",14,"741","LF","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",6000,NA,NA,"741_LF_second",0.06,-1.058893689,0,"no",""
"1838","1.29.2020","second","BJ",20,"701","LF","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",6000,NA,NA,"701_LF_second",0.06,-1.058893689,0,"no",""
"1839","2.26.2020","third","BJ",2,"757","RF","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",6000,NA,NA,"757_RF_third",0.06,-1.058893689,0,"no",""
"1840","2.26.2020","third","BJ",11,"716","LF","","","","","","",NA,NA,6,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",6000,NA,NA,"716_LF_third",0.06,-1.058893689,0,"no",""
"1841","2.26.2020","third","BJ",14,"739","RF","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",6000,NA,NA,"739_RF_third",0.06,-1.058893689,0,"no",""
"1842","2.26.2020","third","BJ",16,"731","LH","","","","","","",NA,NA,5,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",6000,NA,NA,"731_LH_third",0.06,-1.058893689,0,"no",""
"1843","2.26.2020","third","BJ",28,"722","RF","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",6000,NA,NA,"722_RF_third",0.06,-1.058893689,0,"no",""
"1844","2.26.2020","third","BJ",32,"755","LH","","","","","","",NA,NA,5,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",6000,NA,NA,"755_LH_third",0.06,-1.058893689,0,"no",""
"1845","1.6.2020","first","vonTrapp",12,"tallula","LF","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",6000,NA,NA,"tallula_LF_first",0.06,-1.058893689,0,"no",""
"1846","1.6.2020","first","vonTrapp",12,"tallula","RH","","","","","","",NA,NA,5,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",6000,NA,NA,"tallula_RH_first",0.06,-1.058893689,0,"no",""
"1847","1.6.2020","first","vonTrapp",17,"freida","LH","","","","","","",NA,NA,5,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",6000,NA,NA,"freida_LH_first",0.06,-1.058893689,0,"no",""
"1848","1.6.2020","first","vonTrapp",22,"irene","RH","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",6000,NA,NA,"irene_RH_first",0.06,-1.058893689,0,"no",""
"1849","1.6.2020","first","vonTrapp",29,"iris","LH","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",6000,NA,NA,"iris_LH_first",0.06,-1.058893689,0,"no",""
"1850","1.6.2020","first","vonTrapp",30,"bonnie","RH","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",6000,NA,NA,"bonnie_RH_first",0.06,-1.058893689,0,"no",""
"1851","2.12.2020","second","vonTrapp",10,"luna","LF","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",6000,NA,NA,"luna_LF_second",0.06,-1.058893689,0,"no",""
"1852","2.12.2020","second","vonTrapp",24,"ardetta","LF","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",6000,NA,NA,"ardetta_LF_second",0.06,-1.058893689,0,"no",""
"1853","2.12.2020","second","vonTrapp",27,"patchouli","LH","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",6000,NA,NA,"patchouli_LH_second",0.06,-1.058893689,0,"no",""
"1854","2.12.2020","second","vonTrapp",31,"imogene","RF","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",6000,NA,NA,"imogene_RF_second",0.06,-1.058893689,0,"no",""
"1855","2.12.2020","second","vonTrapp",32,"iris","LF","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",6000,NA,NA,"iris_LF_second",0.06,-1.058893689,0,"no",""
"1856","3.10.2020","third","vonTrapp",2,"gomora","LH","","","","","","",NA,NA,6,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",6000,NA,NA,"gomora_LH_third",0.06,-1.058893689,0,"no",""
"1857","3.10.2020","third","vonTrapp",2,"gomora","RH","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",6000,NA,NA,"gomora_RH_third",0.06,-1.058893689,0,"no",""
"1858","3.10.2020","third","vonTrapp",4,"vangie","RH","","","","","","",NA,NA,5,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",6000,NA,NA,"vangie_RH_third",0.06,-1.058893689,0,"no",""
"1859","3.10.2020","third","vonTrapp",18,"freida","RF","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",6000,NA,NA,"freida_RF_third",0.06,-1.058893689,0,"no",""
"1860","12.19.2019","first","Lynd",7,"mustache","LH","","","","","","",NA,NA,5,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",6000,NA,NA,"mustache_LH_first",0.06,-1.058893689,0,"no",""
"1861","12.19.2019","first","Lynd",11,"jitterbug","LF","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",6000,NA,NA,"jitterbug_LF_first",0.06,-1.058893689,0,"no",""
"1862","1.30.2020","second","Lynd",6,"life","RH","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",6000,NA,NA,"life_RH_second",0.06,-1.058893689,0,"no",""
"1863","1.30.2020","second","Lynd",6,"life","RF","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",6000,NA,NA,"life_RF_second",0.06,-1.058893689,0,"no",""
"1864","1.30.2020","second","Lynd",13,"chartreuse","RH","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",6000,NA,NA,"chartreuse_RH_second",0.06,-1.058893689,0,"no",""
"1865","1.30.2020","second","Lynd",26,"lioness","LH","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",6000,NA,NA,"lioness_LH_second",0.06,-1.058893689,0,"no",""
"1866","1.30.2020","second","Lynd",36,"fresno","LH","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",6000,NA,NA,"fresno_LH_second",0.06,-1.058893689,0,"no",""
"1867","1.30.2020","second","Lynd",36,"fresno","LF","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",6000,NA,NA,"fresno_LF_second",0.06,-1.058893689,0,"no",""
"1868","3.5.2020","third","Lynd",9,"klondike","LF","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",6000,NA,NA,"klondike_LF_third",0.06,-1.058893689,0,"no",""
"1869","3.5.2020","third","Lynd",11,"zoe","RF","","","","","","",NA,NA,5,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",6000,NA,NA,"zoe_RF_third",0.06,-1.058893689,0,"no",""
"1870","3.5.2020","third","Lynd",12,"zsazsa","LH","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",6000,NA,NA,"zsazsa_LH_third",0.06,-1.058893689,0,"no",""
"1871","1.2.2020","first","Butterworks",26,"petunia","LF","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",7000,NA,NA,"petunia_LF_first",0.07,-0.836501268,0,"no",""
"1872","2.4.2020","second","Butterworks",3,"muffin","RF","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",7000,NA,NA,"muffin_RF_second",0.07,-0.836501268,0,"no",""
"1873","2.4.2020","second","Butterworks",6,"noel","RF","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",7000,NA,NA,"noel_RF_second",0.07,-0.836501268,0,"no",""
"1874","2.4.2020","second","Butterworks",29,"peace","RF","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",7000,NA,NA,"peace_RF_second",0.07,-0.836501268,0,"no",""
"1875","3.3.2020","third","Butterworks",15,"mustard","RF","","","","","","",NA,NA,5,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",7000,NA,NA,"mustard_RF_third",0.07,-0.836501268,0,"no",""
"1876","3.3.2020","third","Butterworks",22,"aurora","LF","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",7000,NA,NA,"aurora_LF_third",0.07,-0.836501268,0,"no",""
"1877","3.3.2020","third","Butterworks",26,"melissa","LF","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",7000,NA,NA,"melissa_LF_third",0.07,-0.836501268,0,"no",""
"1878","3.3.2020","third","Butterworks",26,"melissa","RF","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",7000,NA,NA,"melissa_RF_third",0.07,-0.836501268,0,"no",""
"1879","12.13.2019","first","Swallowdale",23,"rock7","RF","","","","","","",NA,NA,5,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",7000,NA,NA,"rock7_RF_first",0.07,-0.836501268,0,"no",""
"1880","12.13.2019","first","Swallowdale",29,"ferris","LF","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",7000,NA,NA,"ferris_LF_first",0.07,-0.836501268,0,"no",""
"1881","1.22.2020","second","Swallowdale",9,"casbah","RF","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",7000,NA,NA,"casbah_RF_second",0.07,-0.836501268,0,"no",""
"1882","1.22.2020","second","Swallowdale",15,"quantum","RF","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",7000,NA,NA,"quantum_RF_second",0.07,-0.836501268,0,"no",""
"1883","1.22.2020","second","Swallowdale",17,"rock7","LF","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",7000,NA,NA,"rock7_LF_second",0.07,-0.836501268,0,"no",""
"1884","1.22.2020","second","Swallowdale",22,"skyler","LH","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",7000,NA,NA,"skyler_LH_second",0.07,-0.836501268,0,"no",""
"1885","2.28.2020","third","Swallowdale",1,"sparky","RF","","","","","","",NA,NA,5,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",7000,NA,NA,"sparky_RF_third",0.07,-0.836501268,0,"no",""
"1886","2.28.2020","third","Swallowdale",12,"maisie","LF","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",7000,NA,NA,"maisie_LF_third",0.07,-0.836501268,0,"no",""
"1887","2.28.2020","third","Swallowdale",14,"gretchen","RH","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",7000,NA,NA,"gretchen_RH_third",0.07,-0.836501268,0,"no",""
"1888","2.28.2020","third","Swallowdale",17,"cambric","RF","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",7000,NA,NA,"cambric_RF_third",0.07,-0.836501268,0,"no",""
"1889","2.28.2020","third","Swallowdale",24,"pamela","RH","","","","","","",NA,NA,5,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",7000,NA,NA,"pamela_RH_third",0.07,-0.836501268,0,"no",""
"1890","12.12.2019","first","StonyPond",15,"alaska","LH","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",7000,NA,NA,"alaska_LH_first",0.07,-0.836501268,0,"no",""
"1891","12.12.2019","first","StonyPond",21,"italia","LF","","","","","","",NA,NA,5,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",7000,NA,NA,"italia_LF_first",0.07,-0.836501268,0,"no",""
"1892","12.11.2019","first","Choiniere",4,"66","LH","","","","","","",NA,NA,5,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",7000,NA,NA,"66_LH_first",0.07,-0.836501268,0,"no",""
"1893","12.11.2019","first","Choiniere",11,"41","RH","","","","","","",NA,NA,5,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",7000,NA,NA,"41_RH_first",0.07,-0.836501268,0,"no",""
"1894","12.11.2019","first","Choiniere",34,"30","RH","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",7000,NA,NA,"30_RH_first",0.07,-0.836501268,0,"no",""
"1895","1.21.2020","second","Choiniere",11,"1016.96","LF","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",7000,NA,NA,"1016.96_LF_second",0.07,-0.836501268,0,"no",""
"1896","1.21.2020","second","Choiniere",12,"741","LF","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",7000,NA,NA,"741_LF_second",0.07,-0.836501268,0,"no",""
"1897","1.21.2020","second","Choiniere",16,"7","LF","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",7000,NA,NA,"7_LF_second",0.07,-0.836501268,0,"no",""
"1898","1.21.2020","second","Choiniere",18,"3","RH","","","","","","",NA,NA,5,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",7000,NA,NA,"3_RH_second",0.07,-0.836501268,0,"no",""
"1899","2.17.2020","third","Choiniere",12,"41","RF","","","","","","",NA,NA,5,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",7000,NA,NA,"41_RF_third",0.07,-0.836501268,0,"no",""
"1900","2.17.2020","third","Choiniere",28,"89","RF","","","","","","",NA,NA,5,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",7000,NA,NA,"89_RF_third",0.07,-0.836501268,0,"no",""
"1901","3.16.2020","fourth","Choiniere",13,"54","LH","","","","","","",NA,NA,5,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",7000,NA,NA,"54_LH_fourth",0.07,-0.836501268,0,"no",""
"1902","3.16.2020","fourth","Choiniere",17,"74","RF","","","","","","",NA,NA,5,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",7000,NA,NA,"74_RF_fourth",0.07,-0.836501268,0,"no",""
"1903","3.16.2020","fourth","Choiniere",19,"52","LH","","","","","","",NA,NA,5,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",7000,NA,NA,"52_LH_fourth",0.07,-0.836501268,0,"no",""
"1904","3.16.2020","fourth","Choiniere",20,"741","RF","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",7000,NA,NA,"741_RF_fourth",0.07,-0.836501268,0,"no",""
"1905","3.16.2020","fourth","Choiniere",34,"4","LF","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",7000,NA,NA,"4_LF_fourth",0.07,-0.836501268,0,"no",""
"1906","1.14.2020","first","Glennview",4,"201","LF","","","","","","",NA,NA,6,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",7000,NA,NA,"201_LF_first",0.07,-0.836501268,0,"no",""
"1907","2.19.2020","second","Glennview",3,"173","LF","","","","","","",NA,NA,5,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",7000,NA,NA,"173_LF_second",0.07,-0.836501268,0,"no",""
"1908","2.19.2020","second","Glennview",11,"80","LH","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",7000,NA,NA,"80_LH_second",0.07,-0.836501268,0,"no",""
"1909","2.19.2020","second","Glennview",16,"203","RH","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",7000,NA,NA,"203_RH_second",0.07,-0.836501268,0,"no",""
"1910","3.19.2020","third","Glennview",1,"194","RH","","","","","","",NA,NA,5,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",7000,NA,NA,"194_RH_third",0.07,-0.836501268,0,"no",""
"1911","3.19.2020","third","Glennview",29,"206","LH","","","","","","",NA,NA,5,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",7000,NA,NA,"206_LH_third",0.07,-0.836501268,0,"no",""
"1912","3.19.2020","third","Glennview",31,"192","LF","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",7000,NA,NA,"192_LF_third",0.07,-0.836501268,0,"no",""
"1913","1.3.2020","first","OughtaBe",18,"butterfly","LH","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",7000,NA,NA,"butterfly_LH_first",0.07,-0.836501268,0,"no",""
"1914","2.14.2020","second","OughtaBe",1,"easter","LF","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",7000,NA,NA,"easter_LF_second",0.07,-0.836501268,0,"no",""
"1915","3.12.2020","third","OughtaBe",14,"peonie","LH","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",7000,NA,NA,"peonie_LH_third",0.07,-0.836501268,0,"no",""
"1916","3.12.2020","third","OughtaBe",30,"butter","LH","","","","","","",NA,NA,5,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",7000,NA,NA,"butter_LH_third",0.07,-0.836501268,0,"no",""
"1917","1.17.2020","first","Paddlebridge",3,"champne25","LF","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",7000,NA,NA,"champne25_LF_first",0.07,-0.836501268,0,"no",""
"1918","1.17.2020","first","Paddlebridge",11,"stamina391","RH","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",7000,NA,NA,"stamina391_RH_first",0.07,-0.836501268,0,"no",""
"1919","1.17.2020","first","Paddlebridge",20,"laura558","RF","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",7000,NA,NA,"laura558_RF_first",0.07,-0.836501268,0,"no",""
"1920","1.17.2020","first","Paddlebridge",25,"guana362","RH","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",7000,NA,NA,"guana362_RH_first",0.07,-0.836501268,0,"no",""
"1921","1.17.2020","first","Paddlebridge",30,"gift379","RH","","","","","","",NA,NA,5,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",7000,NA,NA,"gift379_RH_first",0.07,-0.836501268,0,"no",""
"1922","2.21.2020","second","Paddlebridge",6,"kwikmix36","RH","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",7000,NA,NA,"kwikmix36_RH_second",0.07,-0.836501268,0,"no",""
"1923","2.21.2020","second","Paddlebridge",9,"farrent31","RF","","","","","","",NA,NA,5,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",7000,NA,NA,"farrent31_RF_second",0.07,-0.836501268,0,"no",""
"1924","2.21.2020","second","Paddlebridge",12,"fitzi31","LF","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",7000,NA,NA,"fitzi31_LF_second",0.07,-0.836501268,0,"no",""
"1925","2.21.2020","second","Paddlebridge",28,"gift379","RH","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",7000,NA,NA,"gift379_RH_second",0.07,-0.836501268,0,"no",""
"1926","3.20.2020","third","Paddlebridge",2,"padfoot21","LH","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",7000,NA,NA,"padfoot21_LH_third",0.07,-0.836501268,0,"no",""
"1927","3.20.2020","third","Paddlebridge",5,"glorybe29","RH","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",7000,NA,NA,"glorybe29_RH_third",0.07,-0.836501268,0,"no",""
"1928","3.20.2020","third","Paddlebridge",7,"gronk22","RF","","","","","","",NA,NA,5,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",7000,NA,NA,"gronk22_RF_third",0.07,-0.836501268,0,"no",""
"1929","3.20.2020","third","Paddlebridge",15,"farrent31","RF","","","","","","",NA,NA,5,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",7000,NA,NA,"farrent31_RF_third",0.07,-0.836501268,0,"no",""
"1930","3.20.2020","third","Paddlebridge",19,"sam19","RH","","","","","","",NA,NA,5,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",7000,NA,NA,"sam19_RH_third",0.07,-0.836501268,0,"no",""
"1931","3.20.2020","third","Paddlebridge",28,"gift379","RH","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",7000,NA,NA,"gift379_RH_third",0.07,-0.836501268,0,"no",""
"1932","12.17.2019","first","BJ",2,"585","LH","","","","","","",NA,NA,5,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",7000,NA,NA,"585_LH_first",0.07,-0.836501268,0,"no",""
