date,visit,farm,order,cow id,quarter,path 1,path1 IMI,path 2,path2 IMI,path 3,path3 IMI,path 4,path4 IMI,quarter_code,isolate 1,path 1 MALDI final ID,Fix 1?,isolate 2,path 2 MALDI final ID,Fix 2?,isolate 3,path 3 MALDI final ID,Fix 3?,isolate 4,path 4 MALDI final ID,Fix 4?,clinical,blind,teat inj,pstmilking,mixed inf_series,dupmissing,IMI_series,hygiene_scorer_1,hygiene_1,hygiene_scorer_2,hygiene_2,cc 1,cc 2,cc 3,scc,contam,contam_comment,Dup_A_CFU_count,Dup_B_CFU_count,More_than_2_org_present
1.17.2020,first,Paddlebridge,3,Champne25,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,1,c,2,,,,7000,,,,,
1.17.2020,first,Paddlebridge,3,Champne25,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,1,c,2,,,,4000,,,,,
1.17.2020,first,Paddlebridge,3,Champne25,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,1,c,2,,,,5000,,,,,
1.17.2020,first,Paddlebridge,4,Germ1140,LH,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,j,3,c,3,,,,3000,,,,,
1.17.2020,first,Paddlebridge,4,Germ1140,LF,,,,,,,,,3,,,,,,,,,,,,,yes,,,,,,,j,3,c,3,,,,1400000,,,,,
1.17.2020,first,Paddlebridge,4,Germ1140,RH,CNS,yes2,,,,,,,2,PB001,Staphylococcus chromogenes,,,,,,,,,,,,,,,no,,yes,j,3,c,3,,,,150000,,,17,50,
1.17.2020,first,Paddlebridge,4,Germ1140,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,3,c,3,,,,6000,,,,,
1.17.2020,first,Paddlebridge,5,Padfoot21,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,2,c,1,,,,9000,,,,,
1.17.2020,first,Paddlebridge,5,Padfoot21,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,2,c,1,,,,8000,,,,,
1.17.2020,first,Paddlebridge,5,Padfoot21,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,2,c,1,,,,6000,,,,,
1.17.2020,first,Paddlebridge,5,Padfoot21,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,2,c,1,,,,16000,,,,,
1.17.2020,first,Paddlebridge,6,Fajita12,LH,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,j,1,c,.,,,,4000,,,,,
1.17.2020,first,Paddlebridge,6,Fajita12,LF,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,j,1,c,.,,,,0,,,,,
1.17.2020,first,Paddlebridge,6,Fajita12,RH,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,j,1,c,.,,,,0,,,,,
1.17.2020,first,Paddlebridge,6,Fajita12,RF,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,j,1,c,.,,,,0,,,,,
1.17.2020,first,Paddlebridge,7,Gronk22,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,1,c,1,,,,17000,,,,,
1.17.2020,first,Paddlebridge,7,Gronk22,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,1,c,1,,,,15000,,,,,
1.17.2020,first,Paddlebridge,7,Gronk22,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,1,c,1,,,,17000,,,,,
1.17.2020,first,Paddlebridge,7,Gronk22,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,1,c,1,,,,14000,,,,,
1.17.2020,first,Paddlebridge,8,Kyra35,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,1,c,1,,,,16000,,,,,
1.17.2020,first,Paddlebridge,8,Kyra35,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,1,c,1,,,,19000,,,,,
1.17.2020,first,Paddlebridge,8,Kyra35,RH,CNS,yes2,CNS,other18,,,,,2,PB002,Staphylococcus simulans,,PB003,Staphylococcus simulans,,,,,,,,,,,,tbd,,yes,j,1,c,1,,,,210000,,,11,24,
1.17.2020,first,Paddlebridge,8,Kyra35,RF,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,j,1,c,1,,,,18000,,,,,
1.17.2020,first,Paddlebridge,9,Kwikmix36,LH,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,j,1,c,1,,,,73000,,,,,
1.17.2020,first,Paddlebridge,9,Kwikmix36,LF,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,j,1,c,1,,,,13000,,,,,
1.17.2020,first,Paddlebridge,9,Kwikmix36,RH,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,j,1,c,1,,,,16000,yes,,,,
1.17.2020,first,Paddlebridge,9,Kwikmix36,RF,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,j,1,c,1,,,,14000,,,,,
1.17.2020,first,Paddlebridge,10,Annabelle27,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,1,c,2,,,,4000,,,,,
1.17.2020,first,Paddlebridge,10,Annabelle27,LF,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,j,1,c,2,,,,520000,,,,,
1.17.2020,first,Paddlebridge,10,Annabelle27,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,1,c,2,,,,19000,,,,,
1.17.2020,first,Paddlebridge,10,Annabelle27,RF,SA,yes2,,,,,,,2,PB004,Staphylococcus aureus,,,,,,,,,,,,,,,no,,yes,j,1,c,2,,,,230000,,,29,27,
1.17.2020,first,Paddlebridge,11,Stamina391,LH,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,j,2,c,2,,,,12000,,,,,
1.17.2020,first,Paddlebridge,11,Stamina391,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,2,c,2,,,,2000,,,,,
1.17.2020,first,Paddlebridge,11,Stamina391,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,2,c,2,,,,7000,,,,,
1.17.2020,first,Paddlebridge,11,Stamina391,RF,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,j,2,c,2,,,,4000,,,,,
1.17.2020,first,Paddlebridge,12,Fitzi13,LH,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,j,3,c,4,,,,5000,,,,,
1.17.2020,first,Paddlebridge,12,Fitzi13,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,3,c,4,,,,3000,,,,,
1.17.2020,first,Paddlebridge,12,Fitzi13,RH,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,j,3,c,4,,,,12000,,,,,
1.17.2020,first,Paddlebridge,12,Fitzi13,RF,CNS,yes2,,,,,,,2,PB005,Staphylococcus simulans,,,,,,,,,,,,,,,no,,yes,j,3,c,4,,,,56000,,,26,12,
1.17.2020,first,Paddlebridge,13,Ferrari28,LH,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,j,3,c,2,,,,350000,,,,,
1.17.2020,first,Paddlebridge,13,Ferrari28,LF,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,j,3,c,2,,,,17000,,,,,
1.17.2020,first,Paddlebridge,13,Ferrari28,RH,Strep,yes1,,,,,,,1,PB006,Streptococcus uberis,,,,,,,,,,,,,,,no,,yes,j,3,c,2,,,,2900000,,,TNTC,TNTC,
1.17.2020,first,Paddlebridge,13,Ferrari28,RF,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,j,3,c,2,,,,54000,yes,,,,
1.17.2020,first,Paddlebridge,14,Minerva34,LH,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,j,2,c,2,,,,6000,,,,,
1.17.2020,first,Paddlebridge,14,Minerva34,LF,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,j,2,c,2,,,,5000,,,,,
1.17.2020,first,Paddlebridge,14,Minerva34,RH,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,j,2,c,2,,,,10000,,,,,
1.17.2020,first,Paddlebridge,14,Minerva34,RF,CNS,yes2,,,,,,,2,PB007,Staphylococcus chromogenes,,,,,,,,,,,,,,,no,,yes,j,2,c,2,,,,130000,,,7,6,
1.17.2020,first,Paddlebridge,15,Octavia42,LH,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,j,1,c,1,,,,8000,,,,,
1.17.2020,first,Paddlebridge,15,Octavia42,LF,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,j,1,c,1,,,,4000,,,,,
1.17.2020,first,Paddlebridge,15,Octavia42,RH,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,j,1,c,1,,,,6000,,,,,
1.17.2020,first,Paddlebridge,15,Octavia42,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,1,c,1,,,,6000,,,,,
1.17.2020,first,Paddlebridge,16,Gif9,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,2,c,2,,,,40000,,,,,
1.17.2020,first,Paddlebridge,16,Gif9,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,2,c,2,,,,64000,,,,,
1.17.2020,first,Paddlebridge,16,Gif9,RH,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,j,2,c,2,,,,62000,,,,,
1.17.2020,first,Paddlebridge,16,Gif9,RF,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,j,2,c,2,,,,75000,,,,,
1.17.2020,first,Paddlebridge,17,Likely30,LH,Strep,yes27,CNS,yes27,,,,,27,PB009,Streptococcus uberis,,PB008,Staphylococcus chromogenes,,,,,,,,,,,,yes,,yes,j,2,c,1,,,,130000,,,,,yes
1.17.2020,first,Paddlebridge,17,Likely30,LF,Strep,yes27,CNS,yes27,,,,,27,PB010,Streptococcus dysgalactiae,,PB011,Staphylococcus chromogenes,,,,,,,,,,,,yes,,yes,j,2,c,1,,,,500000,,,,,yes
1.17.2020,first,Paddlebridge,17,Likely30,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,2,c,1,,,,18000,,,,,
1.17.2020,first,Paddlebridge,17,Likely30,RF,Strep,yes1,,,,,,,1,PB012,Streptococcus uberis,,,,,,,,,,,,,,,no,,yes,j,2,c,1,,,,200000,,,30,11,
1.17.2020,first,Paddlebridge,18,Chapstick1,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,1,c,1,,,,6000,,,,,
1.17.2020,first,Paddlebridge,18,Chapstick1,LF,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,j,1,c,1,,,,3000,,,,,
1.17.2020,first,Paddlebridge,18,Chapstick1,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,1,c,1,,,,2000,,,,,
1.17.2020,first,Paddlebridge,18,Chapstick1,RF,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,j,1,c,1,,,,710000,,,,,
1.17.2020,first,Paddlebridge,19,Farrent31,LH,CNS,yes2,,,,,,,2,PB013,Staphylococcus chromogenes,,,,,,,,,,,,,,,no,,yes,j,1,c,1,,,,70000,,,7,30,
1.17.2020,first,Paddlebridge,19,Farrent31,LF,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,j,1,c,1,,,,12000,,,,,
1.17.2020,first,Paddlebridge,19,Farrent31,RH,CNS,yes2,,,,,,,2,PB014,Staphylococcus chromogenes,,,,,,,,,,,,,,,no,,yes,j,1,c,1,,,,36000,,,21,23,
1.17.2020,first,Paddlebridge,19,Farrent31,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,1,c,1,,,,11000,,,,,
1.17.2020,first,Paddlebridge,20,Laura558,LH,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,j,1,c,1,,,,4000,,,,,
1.17.2020,first,Paddlebridge,20,Laura558,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,1,c,1,,,,2000,,,,,
1.17.2020,first,Paddlebridge,20,Laura558,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,1,c,1,,,,3000,,,,,
1.17.2020,first,Paddlebridge,20,Laura558,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,1,c,1,,,,7000,,,,,
1.17.2020,first,Paddlebridge,21,Sam19,LH,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,j,2,c,1,,,,5000,,,,,
1.17.2020,first,Paddlebridge,21,Sam19,LF,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,j,2,c,1,,,,9000,,,,,
1.17.2020,first,Paddlebridge,21,Sam19,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,2,c,1,,,,8000,,,,,
1.17.2020,first,Paddlebridge,21,Sam19,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,2,c,1,,,,15000,,,,,
1.17.2020,first,Paddlebridge,22,Lalune33,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,1,c,2,,,,9000,,,,,
1.17.2020,first,Paddlebridge,22,Lalune33,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,1,c,2,,,,9000,,,,,
1.17.2020,first,Paddlebridge,22,Lalune33,RH,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,j,1,c,2,,,,10000,,,,,
1.17.2020,first,Paddlebridge,22,Lalune33,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,1,c,2,,,,10000,,,,,
1.17.2020,first,Paddlebridge,23,Shania291,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,1,c,1,,,,48000,,,,,
1.17.2020,first,Paddlebridge,23,Shania291,LF,SA,yes2,,,,,,,2,PB015,Staphylococcus aureus,,,,,,,,,,,,,,,no,,yes,j,1,c,1,,,,4200000,,,8,5,
1.17.2020,first,Paddlebridge,23,Shania291,RH,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,j,1,c,1,,,,99000,,,,,
1.17.2020,first,Paddlebridge,23,Shania291,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,1,c,1,,,,46000,,,,,
1.17.2020,first,Paddlebridge,24,Shiela375,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,1,c,1,,,,6000,,,,,
1.17.2020,first,Paddlebridge,24,Shiela375,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,1,c,1,,,,6000,,,,,
1.17.2020,first,Paddlebridge,24,Shiela375,RH,CNS,yes1,,,,,,,1,PB016,Staphylococcus chromogenes,,,,,,,,,,,,,,,no,,yes,j,1,c,1,,,,440000,,,10,6,
1.17.2020,first,Paddlebridge,24,Shiela375,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,1,c,1,,,,13000,,,,,
1.17.2020,first,Paddlebridge,25,Guana362,LH,CNS,yes2,,,,,,,2,PB017,Staphylococcus haemolyticus,,,,,,,,,,,,,,,no,,yes,j,1,c,1,,,,80000,,,6,3,
1.17.2020,first,Paddlebridge,25,Guana362,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,1,c,1,,,,5000,,,,,
1.17.2020,first,Paddlebridge,25,Guana362,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,1,c,1,,,,7000,,,,,
1.17.2020,first,Paddlebridge,25,Guana362,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,1,c,1,,,,0,,,,,
1.17.2020,first,Paddlebridge,26,Swallow377,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,2,c,2,,,,5000,,,,,
1.17.2020,first,Paddlebridge,26,Swallow377,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,2,c,2,,,,5000,,,,,
1.17.2020,first,Paddlebridge,26,Swallow377,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,2,c,2,,,,9000,,,,,
1.17.2020,first,Paddlebridge,26,Swallow377,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,2,c,2,,,,8000,,,,,
1.17.2020,first,Paddlebridge,27,Saige313,LH,CNS,no5,,,,,,,5,PB018,Staphylococcus devriesei,,,,,,,,,,,,,,,,,no,j,1,c,1,,,,3000,,,1,0,
1.17.2020,first,Paddlebridge,27,Saige313,LF,CNS,yes2,,,,,,,2,PB019,Staphylococcus warneri,,,,,,,,,,,,,,,no,,yes,j,1,c,1,,,,570000,,,TNTC,TNTC,
1.17.2020,first,Paddlebridge,27,Saige313,RH,CNS,yes2,,,,,,,2,PB020,Staphylococcus warneri,,,,,,,,,,,,,,,no,,yes,j,1,c,1,,,,3000000,,,30,15,
1.17.2020,first,Paddlebridge,27,Saige313,RF,,,,,,,,,16,,,,,,,,,,,,,,yes,,,,,,j,1,c,1,,,,Not analyzed,,,,,
1.17.2020,first,Paddlebridge,28,Sapphire338,LH,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,j,3,c,4,,,,54000,,,,,
1.17.2020,first,Paddlebridge,28,Sapphire338,LF,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,j,3,c,4,,,,5000,,,,,
1.17.2020,first,Paddlebridge,28,Sapphire338,RH,CNS,yes2,,,,,,,2,PB021,Staphylococcus chromogenes,,,,,,,,,,,,,,,no,,yes,j,3,c,4,,,,260000,,,TNTC,30,
1.17.2020,first,Paddlebridge,28,Sapphire338,RF,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,j,3,c,4,,,,9000,,,,,
1.17.2020,first,Paddlebridge,29,Scrapie278,LH,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,j,2,c,2,,,,5000,,,,,
1.17.2020,first,Paddlebridge,29,Scrapie278,LF,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,j,2,c,2,,,,2000,,,,,
1.17.2020,first,Paddlebridge,29,Scrapie278,RH,,,,,,,,,19,,,,,,,,,,,,,,,,,,,,j,2,c,2,,,,220000,,,,,
1.17.2020,first,Paddlebridge,29,Scrapie278,RF,SA,yes1,,,,,,,1,PB022,Staphylococcus aureus,,,,,,,,,,,,,,,no,,yes,j,2,c,2,,,,330000,,,6,3,yes
1.17.2020,first,Paddlebridge,30,Gift379,LH,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,j,1,c,1,,,,9000,yes,,,,
1.17.2020,first,Paddlebridge,30,Gift379,LF,CNS,yes2,,,,,,,2,PB023,Staphylococcus chromogenes,,,,,,,,,,,,,,,no,,yes,j,1,c,1,,,,210000,,,21,50,
1.17.2020,first,Paddlebridge,30,Gift379,RH,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,j,1,c,1,,,,7000,,,,,
1.17.2020,first,Paddlebridge,30,Gift379,RF,CNS,yes2,,,,,,,2,PB024,Staphylococcus chromogenes,,,,,,,,,,,,,,,no,,yes,j,1,c,1,,,,190000,,,TNTC,30,
1.17.2020,first,Paddlebridge,31,Marney382,LH,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,j,2,c,2,,,,9000,,,,,
1.17.2020,first,Paddlebridge,31,Marney382,LF,SA,yes1,,,,,,,1,PB025,Staphylococcus aureus,,,,,,,,,,,,,,,no,,yes,j,2,c,2,,,,1800000,,,30,TNTC,
1.17.2020,first,Paddlebridge,31,Marney382,RH,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,j,2,c,2,,,,33000,,,,,
1.17.2020,first,Paddlebridge,31,Marney382,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,2,c,2,,,,16000,,,,,
1.17.2020,first,Paddlebridge,32,Farrah363,LH,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,j,1,c,1,,,,27000,,,,,
1.17.2020,first,Paddlebridge,32,Farrah363,LF,CNS,yes2,,,,,,,2,PB026,Staphylococcus simulans,,,,,,,,,,,,,,,no,,yes,j,1,c,1,,,,73000,,,50,17,
1.17.2020,first,Paddlebridge,32,Farrah363,RH,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,j,1,c,1,,,,120000,,,,,
1.17.2020,first,Paddlebridge,32,Farrah363,RF,CNS,yes2,,,,,,,2,PB027,Staphylococcus simulans,,,,,,,,,,,,,,,no,,yes,j,1,c,1,,,,220000,,,TNTC,TNTC,
1.17.2020,first,Paddlebridge,33,Annabeth2,LH,CNS,yes2,,,,,,,2,PB028,Staphylococcus haemolyticus,,,,,,,,,,,,,,,no,,yes,j,1,c,1,,,,24000,,,3,1,
1.17.2020,first,Paddlebridge,33,Annabeth2,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,1,c,1,,,,190000,,,,,
1.17.2020,first,Paddlebridge,33,Annabeth2,RH,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,j,1,c,1,,,,3000,,,,,
1.17.2020,first,Paddlebridge,33,Annabeth2,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,1,c,1,,,,15000,,,,,
1.17.2020,first,Paddlebridge,34,Simply314,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,1,c,1,,,,9000,,,,,
1.17.2020,first,Paddlebridge,34,Simply314,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,1,c,1,,,,19000,,,,,
1.17.2020,first,Paddlebridge,34,Simply314,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,1,c,1,,,,9000,,,,,
1.17.2020,first,Paddlebridge,34,Simply314,RF,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,j,1,c,1,,,,15000,,,,,
1.17.2020,first,Paddlebridge,35,Vida6,LH,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,j,1,c,1,,,,110000,,,,,
1.17.2020,first,Paddlebridge,35,Vida6,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,1,c,1,,,,120000,,,,,
1.17.2020,first,Paddlebridge,35,Vida6,RH,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,j,1,c,1,,,,290000,,,,,
1.17.2020,first,Paddlebridge,35,Vida6,RF,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,j,1,c,1,,,,160000,,,,,
2.21.2020,second,Paddlebridge,1,Germ1140,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,m,3,c,2,,,,2000,,,,,
2.21.2020,second,Paddlebridge,1,Germ1140,LF,,,,,,,,,16,,,,,,,,,,,,,,yes,,,,,,m,3,c,2,,,,Not analyzed,,,,,
2.21.2020,second,Paddlebridge,1,Germ1140,RH,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,m,3,c,2,,,,67000,,,,,
2.21.2020,second,Paddlebridge,1,Germ1140,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,m,3,c,2,,,,8000,,,,,
2.21.2020,second,Paddlebridge,2,GloryBe29,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,m,2,c,2,,,,8000,,,,,
2.21.2020,second,Paddlebridge,2,GloryBe29,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,m,2,c,2,,,,5000,,,,,
2.21.2020,second,Paddlebridge,2,GloryBe29,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,m,2,c,2,,,,4000,,,,,
2.21.2020,second,Paddlebridge,2,GloryBe29,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,m,2,c,2,,,,6000,,,,,
2.21.2020,second,Paddlebridge,3,Fajita12,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,m,2,c,2,,,,4000,,,,,
2.21.2020,second,Paddlebridge,3,Fajita12,LF,,,,,,,,,5,,,,,,,,,,,,,,,yes,,,,,m,2,c,2,,,,0,,,,,
2.21.2020,second,Paddlebridge,3,Fajita12,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,m,2,c,2,,,,3000,,,,,
2.21.2020,second,Paddlebridge,3,Fajita12,RF,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,m,2,c,2,,,,0,,,,,
2.21.2020,second,Paddlebridge,4,Gronk22,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,m,1,c,1,,,,13000,,,,,
2.21.2020,second,Paddlebridge,4,Gronk22,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,m,1,c,1,,,,12000,,,,,
2.21.2020,second,Paddlebridge,4,Gronk22,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,m,1,c,1,,,,12000,,,,,
2.21.2020,second,Paddlebridge,4,Gronk22,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,m,1,c,1,,,,11000,,,,,
2.21.2020,second,Paddlebridge,5,Annabelle27,LH,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,m,4,c,4,,,,5000,,,,,
2.21.2020,second,Paddlebridge,5,Annabelle27,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,m,4,c,4,,,,8000,,,,,
2.21.2020,second,Paddlebridge,5,Annabelle27,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,m,4,c,4,,,,4000,,,,,
2.21.2020,second,Paddlebridge,5,Annabelle27,RF,SA,yes2,,,,,,,2,PB029,Staphylococcus aureus,,,,,,,,,,,,,,,no,,yes,m,4,c,4,,,,720000,,,5,34,
2.21.2020,second,Paddlebridge,6,Kwikmix36,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,m,2,c,2,,,,22000,,,,,
2.21.2020,second,Paddlebridge,6,Kwikmix36,LF,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,m,2,c,2,,,,3000,,,,,
2.21.2020,second,Paddlebridge,6,Kwikmix36,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,m,2,c,2,,,,7000,,,,,
2.21.2020,second,Paddlebridge,6,Kwikmix36,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,m,2,c,2,,,,3000,,,,,
2.21.2020,second,Paddlebridge,7,Loha32,LH,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,m,1,c,1,,,,4000,,,,,
2.21.2020,second,Paddlebridge,7,Loha32,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,m,1,c,1,,,,8000,,,,,
2.21.2020,second,Paddlebridge,7,Loha32,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,m,1,c,1,,,,3000,,,,,
2.21.2020,second,Paddlebridge,7,Loha32,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,m,1,c,1,,,,3000,,,,,
2.21.2020,second,Paddlebridge,8,Champne25,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,m,2,c,2,,,,0,,,,,
2.21.2020,second,Paddlebridge,8,Champne25,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,m,2,c,2,,,,2000,,,,,
2.21.2020,second,Paddlebridge,8,Champne25,RH,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,m,2,c,2,,,,0,,,,,
2.21.2020,second,Paddlebridge,8,Champne25,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,m,2,c,2,,,,4000,,,,,
2.21.2020,second,Paddlebridge,9,Farrent31,LH,CNS,yes2,,,,,,,2,PB030,Staphylococcus chromogenes,,,,,,,,,,,,,,,no,,yes,m,3,c,3,,,,46000,,,50,20,
2.21.2020,second,Paddlebridge,9,Farrent31,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,m,3,c,3,,,,10000,,,,,
2.21.2020,second,Paddlebridge,9,Farrent31,RH,CNS,yes2,,,,,,,2,PB031,Staphylococcus chromogenes,,,,,,,,,,,,,,,no,,yes,m,3,c,3,,,,50000,,,22,26,
2.21.2020,second,Paddlebridge,9,Farrent31,RF,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,m,3,c,3,,,,7000,,,,,
2.21.2020,second,Paddlebridge,10,Kyra35,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,m,4,c,4,,,,16000,,,,,
2.21.2020,second,Paddlebridge,10,Kyra35,LF,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,m,4,c,4,,,,16000,,,,,
