,cow_id,quarter,first_date,first_visit,first_farm,first_order,first_path_1,first_path1_imi,first_path_2,first_path2_imi,first_path_3,first_path3_imi,first_path_4,first_path4_imi,first_quarter_code,first_isolate_1,first_path_1_maldi_final_id,first_fix_1,first_isolate_2,first_path_2_maldi_final_id,first_fix_2,first_isolate_3,first_path_3_maldi_final_id,first_fix_3,first_isolate_4,first_path_4_maldi_final_id,first_fix_4,first_clinical,first_blind,first_teatinj,first_pstmilking,first_mixed_inf_series,first_dup_not_collected,first_imi_series,first_hygiene_scorer_1,first_hygiene_1,first_hygiene_scorer_2,first_hygiene_2,first_cc_1,first_cc_2,first_cc_3,first_scc,first_contam,first_contam_comment,first_dup_a_cfu_count,first_dup_b_cfu_count,first_more_than_2_org_present,first_uniqueID,second_date,second_visit,second_farm,second_order,second_path_1,second_path1_imi,second_path_2,second_path2_imi,second_path_3,second_path3_imi,second_path_4,second_path4_imi,second_quarter_code,second_isolate_1,second_path_1_maldi_final_id,second_fix_1,second_isolate_2,second_path_2_maldi_final_id,second_fix_2,second_isolate_3,second_path_3_maldi_final_id,second_fix_3,second_isolate_4,second_path_4_maldi_final_id,second_fix_4,second_clinical,second_blind,second_teatinj,second_pstmilking,second_mixed_inf_series,second_dup_not_collected,second_imi_series,second_hygiene_scorer_1,second_hygiene_1,second_hygiene_scorer_2,second_hygiene_2,second_cc_1,second_cc_2,second_cc_3,second_scc,second_contam,second_contam_comment,second_dup_a_cfu_count,second_dup_b_cfu_count,second_more_than_2_org_present,second_uniqueID,third_date,third_visit,third_farm,third_order,third_path_1,third_path1_imi,third_path_2,third_path2_imi,third_path_3,third_path3_imi,third_path_4,third_path4_imi,third_quarter_code,third_isolate_1,third_path_1_maldi_final_id,third_fix_1,third_isolate_2,third_path_2_maldi_final_id,third_fix_2,third_isolate_3,third_path_3_maldi_final_id,third_fix_3,third_isolate_4,third_path_4_maldi_final_id,third_fix_4,third_clinical,third_blind,third_teatinj,third_pstmilking,third_mixed_inf_series,third_dup_not_collected,third_imi_series,third_hygiene_scorer_1,third_hygiene_1,third_hygiene_scorer_2,third_hygiene_2,third_cc_1,third_cc_2,third_cc_3,third_scc,third_contam,third_contam_comment,third_dup_a_cfu_count,third_dup_b_cfu_count,third_more_than_2_org_present,third_uniqueID,fourth_date,fourth_visit,fourth_farm,fourth_order,fourth_path_1,fourth_path1_imi,fourth_path_2,fourth_path2_imi,fourth_path_3,fourth_path3_imi,fourth_path_4,fourth_path4_imi,fourth_quarter_code,fourth_isolate_1,fourth_path_1_maldi_final_id,fourth_fix_1,fourth_isolate_2,fourth_path_2_maldi_final_id,fourth_fix_2,fourth_isolate_3,fourth_path_3_maldi_final_id,fourth_fix_3,fourth_isolate_4,fourth_path_4_maldi_final_id,fourth_fix_4,fourth_clinical,fourth_blind,fourth_teatinj,fourth_pstmilking,fourth_mixed_inf_series,fourth_dup_not_collected,fourth_imi_series,fourth_hygiene_scorer_1,fourth_hygiene_1,fourth_hygiene_scorer_2,fourth_hygiene_2,fourth_cc_1,fourth_cc_2,fourth_cc_3,fourth_scc,fourth_contam,fourth_contam_comment,fourth_dup_a_cfu_count,fourth_dup_b_cfu_count,fourth_more_than_2_org_present,fourth_uniqueID
797,ginger_OughtaBe,LF,1.3.2020,first,OughtaBe,36,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,1,c,1,NA,NA,NA,310000,,,,,,ginger_OughtaBe_LF,2.14.2020,second,OughtaBe,34,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,t,1,c,1,NA,NA,NA,2000,,,,,,ginger_OughtaBe_LF,3.12.2020,third,OughtaBe,34,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,1,c,1,NA,NA,NA,0,,,,,,ginger_OughtaBe_LF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ginger_OughtaBe_LF_fourth
798,ginger_OughtaBe,LH,1.3.2020,first,OughtaBe,36,sa,yes29,strep,other29,,,,,29,ob052,staphylococcus aureus,,ob054,streptococcus uberis,,,,,,,,,,,,no,,yes,j,1,c,1,NA,NA,NA,18000000,,,,,yes,ginger_OughtaBe_LH,2.14.2020,second,OughtaBe,34,,,,,,,,,16,,,,,,,,,,,,,,yes,,,,,,t,1,c,1,NA,NA,NA,NA,,,,,,ginger_OughtaBe_LH,3.12.2020,third,OughtaBe,34,,,,,,,,,16,,,,,,,,,,,,,,yes,,,,,,j,1,c,1,NA,NA,NA,NA,,,,,,ginger_OughtaBe_LH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ginger_OughtaBe_LH_fourth
799,ginger_OughtaBe,RF,1.3.2020,first,OughtaBe,36,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,1,c,1,NA,NA,NA,27000,,,,,,ginger_OughtaBe_RF,2.14.2020,second,OughtaBe,34,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,t,1,c,1,NA,NA,NA,16000,,,,,,ginger_OughtaBe_RF,3.12.2020,third,OughtaBe,34,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,1,c,1,NA,NA,NA,350000,,,,,,ginger_OughtaBe_RF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ginger_OughtaBe_RF_fourth
800,ginger_OughtaBe,RH,1.3.2020,first,OughtaBe,36,cns,yes2,,,,,,,2,ob053,staphylococcus chromogenes,,,,,,,,,,,,,,,no,,yes,j,1,c,1,NA,NA,NA,1400000,,,15,20,,ginger_OughtaBe_RH,2.14.2020,second,OughtaBe,34,cns,yes2,,,,,,,2,ob101,staphylococcus chromogenes,,,,,,,,,,,,,,,no,,yes,t,1,c,1,NA,NA,NA,230000,,,tntc,50,,ginger_OughtaBe_RH,3.12.2020,third,OughtaBe,34,sa,other22,strep,other22,cns,other22,,,22,ob164,staphylococcus aureus,,ob165,streptococcus uberis,,ob166,staphylococcus chromogenes,,,,,,,,,,,no,j,1,c,1,NA,NA,NA,1700000,,,,,yes,ginger_OughtaBe_RH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ginger_OughtaBe_RH_fourth
801,gloria_vonTrapp,LF,1.6.2020,first,vonTrapp,2,cns,yes2,cns,other18,,,,,2,vt001,staphylococcus chromogenes,,vt002,staphylococcus chromogenes,,,,,,,,,,,,no,,yes,j,2,c,3,NA,NA,NA,85000,,,50,35,,gloria_vonTrapp_LF,2.12.2020,second,vonTrapp,5,cns,yes2,cns,other18,,,,,2,vt037,staphylococcus chromogenes,,vt038,staphylococcus chromogenes,,,,,,,,,,,,no,,yes,j,2,c,2,NA,NA,NA,80000,,,tntc,tntc,,gloria_vonTrapp_LF,3.10.2020,third,vonTrapp,5,cns,yes2,,,,,,,2,vt068,staphylococcus chromogenes,,,,,,,,,,,,,,,no,,yes,j,3,c,4,NA,NA,NA,67000,,,50,tntc,,gloria_vonTrapp_LF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gloria_vonTrapp_LF_fourth
802,gloria_vonTrapp,LH,1.6.2020,first,vonTrapp,2,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,2,c,3,NA,NA,NA,0,,,,,,gloria_vonTrapp_LH,2.12.2020,second,vonTrapp,5,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,2,c,2,NA,NA,NA,2000,,,,,,gloria_vonTrapp_LH,3.10.2020,third,vonTrapp,5,cns,other22,corynebac,other22,,,,,22,vt102,no id,yes_nochange,vt103,corynebacterium xerosis,,,,,,,,,,,,,,no,j,3,c,4,NA,NA,NA,6000,,,,,,gloria_vonTrapp_LH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gloria_vonTrapp_LH_fourth
803,gloria_vonTrapp,RF,1.6.2020,first,vonTrapp,2,cns,yes2,,,,,,,2,vt003,staphylococcus chromogenes,,,,,,,,,,,,,,,no,,yes,j,2,c,3,NA,NA,NA,200000,,,tntc,tntc,,gloria_vonTrapp_RF,2.12.2020,second,vonTrapp,5,cns,yes2,cns,other18,,,,,2,vt039,staphylococcus chromogenes,,vt040,staphylococcus chromogenes,,,,,,,,,,,,no,,yes,j,2,c,2,NA,NA,NA,69000,,,50,tntc,,gloria_vonTrapp_RF,3.10.2020,third,vonTrapp,5,cns,yes2,,,,,,,2,vt071,staphylococcus chromogenes,,,,,,,,,,,,,,,no,,yes,j,3,c,4,NA,NA,NA,67000,,,tntc,50,,gloria_vonTrapp_RF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gloria_vonTrapp_RF_fourth
804,gloria_vonTrapp,RH,1.6.2020,first,vonTrapp,2,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,2,c,3,NA,NA,NA,5000,,,,,,gloria_vonTrapp_RH,2.12.2020,second,vonTrapp,5,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,2,c,2,NA,NA,NA,4000,,,,,,gloria_vonTrapp_RH,3.10.2020,third,vonTrapp,5,psychrobacter,other22,strep,other22,,,,,22,vt069,psychrobacter species,yes_from_cns_to_psychrobacter,vt070,aerococcus viridans,no_sslo,,,,,,,,,,,,,no,j,3,c,4,NA,NA,NA,11000,,,,,,gloria_vonTrapp_RH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gloria_vonTrapp_RH_fourth
805,glorybe29_Paddlebridge,LF,1.17.2020,first,Paddlebridge,2,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,1,c,1,NA,NA,NA,2000,,,,,,glorybe29_Paddlebridge_LF,2.21.2020,second,Paddlebridge,2,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,m,2,c,2,NA,NA,NA,5000,,,,,,glorybe29_Paddlebridge_LF,3.20.2020,third,Paddlebridge,5,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,j,3,c,2,NA,NA,NA,6000,,,,,,glorybe29_Paddlebridge_LF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,glorybe29_Paddlebridge_LF_fourth
806,glorybe29_Paddlebridge,LH,1.17.2020,first,Paddlebridge,2,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,j,1,c,1,NA,NA,NA,25000,,,,,,glorybe29_Paddlebridge_LH,2.21.2020,second,Paddlebridge,2,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,m,2,c,2,NA,NA,NA,8000,,,,,,glorybe29_Paddlebridge_LH,3.20.2020,third,Paddlebridge,5,corynebac,other12,kocuria,other12,,,,,12,pb065,no id,yes_nochange,pb066,kocuria palustris,yes_from_cns_to_kocuria,,,,,,,,,,,tbd,,no,j,3,c,2,NA,NA,NA,13000,,,,,yes,glorybe29_Paddlebridge_LH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,glorybe29_Paddlebridge_LH_fourth
807,glorybe29_Paddlebridge,RF,1.17.2020,first,Paddlebridge,2,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,1,c,1,NA,NA,NA,2000,,,,,,glorybe29_Paddlebridge_RF,2.21.2020,second,Paddlebridge,2,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,m,2,c,2,NA,NA,NA,6000,,,,,,glorybe29_Paddlebridge_RF,3.20.2020,third,Paddlebridge,5,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,3,c,2,NA,NA,NA,2000,,,,,,glorybe29_Paddlebridge_RF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,glorybe29_Paddlebridge_RF_fourth
808,glorybe29_Paddlebridge,RH,1.17.2020,first,Paddlebridge,2,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,j,1,c,1,NA,NA,NA,5000,,,,,,glorybe29_Paddlebridge_RH,2.21.2020,second,Paddlebridge,2,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,m,2,c,2,NA,NA,NA,4000,,,,,,glorybe29_Paddlebridge_RH,3.20.2020,third,Paddlebridge,5,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,3,c,2,NA,NA,NA,7000,,,,,,glorybe29_Paddlebridge_RH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,glorybe29_Paddlebridge_RH_fourth
809,gold_OughtaBe,LF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.14.2020,second,OughtaBe,23,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,t,2,c,2,NA,NA,NA,9000,,,,,,gold_OughtaBe_LF,3.12.2020,third,OughtaBe,23,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,j,4,c,3,NA,NA,NA,0,,,,,,gold_OughtaBe_LF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gold_OughtaBe_LF_fourth
810,gold_OughtaBe,LH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.14.2020,second,OughtaBe,23,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,t,2,c,2,NA,NA,NA,15000,,,,,,gold_OughtaBe_LH,3.12.2020,third,OughtaBe,23,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,j,4,c,3,NA,NA,NA,23000,,,,,,gold_OughtaBe_LH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gold_OughtaBe_LH_fourth
811,gold_OughtaBe,RF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.14.2020,second,OughtaBe,23,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,t,2,c,2,NA,NA,NA,57000,,,,,,gold_OughtaBe_RF,3.12.2020,third,OughtaBe,23,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,4,c,3,NA,NA,NA,24000,,,,,,gold_OughtaBe_RF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gold_OughtaBe_RF_fourth
812,gold_OughtaBe,RH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.14.2020,second,OughtaBe,23,sa,yes2,,,,,,,2,ob090,staphylococcus aureus,,,,,,,,,,,,,,,no,,yes,t,2,c,2,NA,NA,NA,2700000,,,30,50,,gold_OughtaBe_RH,3.12.2020,third,OughtaBe,23,sa,yes2,,,,,,,2,ob149,staphylococcus aureus,,,,,,,,,,,,,,,no,,yes,j,4,c,3,NA,NA,NA,330000,,,50,50,,gold_OughtaBe_RH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gold_OughtaBe_RH_fourth
813,goldie_Swallowdale,LF,12.13.2019,first,Swallowdale,15,cns,yes2,,,,,,,2,sw029,staphylococcus chromogenes,,,,,,,,,,,,,,,no,,yes,NA,NA,NA,NA,NA,NA,NA,157000,,,25,30,,goldie_Swallowdale_LF,1.22.2020,second,Swallowdale,6,cns,yes2,,,,,,,2,sw060,staphylococcus chromogenes,,,,,,,,,,,,,,,no,,yes,j,2,NA,NA,NA,NA,NA,45000,,,30,50,,goldie_Swallowdale_LF,2.28.2020,third,Swallowdale,33,cns,yes2,,,,,,,2,sw129,staphylococcus chromogenes,,,,,,,,,,,,,,,no,,yes,NA,NA,NA,NA,NA,NA,NA,59000,,,27,24,,goldie_Swallowdale_LF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,goldie_Swallowdale_LF_fourth
814,goldie_Swallowdale,LH,12.13.2019,first,Swallowdale,15,cns,yes27,strep,yes27,,,,,27,sw027,staphylococcus chromogenes,,sw028,streptococcus uberis,,,,,,,,,,,,yes,,yes,NA,NA,NA,NA,NA,NA,NA,66000,,,,,yes,goldie_Swallowdale_LH,1.22.2020,second,Swallowdale,6,cns,yes27,strep,yes27,,,,,27,sw058,staphylococcus chromogenes,,sw059,streptococcus uberis,,,,,,,,,,,,yes,,yes,j,2,NA,NA,NA,NA,NA,110000,,,,,yes,goldie_Swallowdale_LH,2.28.2020,third,Swallowdale,33,strep,other12,cns,other12,,,,,12,sw127,streptococcus uberis,,sw128,staphylococcus chromogenes,,,,,,,,,,,,,,no,NA,NA,NA,NA,NA,NA,NA,130000,,,,,yes,goldie_Swallowdale_LH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,goldie_Swallowdale_LH_fourth
815,goldie_Swallowdale,RF,12.13.2019,first,Swallowdale,15,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,46000,,,,,,goldie_Swallowdale_RF,1.22.2020,second,Swallowdale,6,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,2,NA,NA,NA,NA,NA,8000,,,,,,goldie_Swallowdale_RF,2.28.2020,third,Swallowdale,33,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,14000,,,,,,goldie_Swallowdale_RF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,goldie_Swallowdale_RF_fourth
816,goldie_Swallowdale,RH,12.13.2019,first,Swallowdale,15,cns,yes27,strep,yes27,,,,,27,sw031,staphylococcus chromogenes,,sw030,streptococcus uberis,,,,,,,,,,,,yes,,yes,NA,NA,NA,NA,NA,NA,NA,73000,,,,,yes,goldie_Swallowdale_RH,1.22.2020,second,Swallowdale,6,cns,yes27,strep,yes27,,,,,27,sw061,staphylococcus chromogenes,,sw062,streptococcus uberis,,,,,,,,,,,,yes,,yes,j,2,NA,NA,NA,NA,NA,58000,,,,,yes,goldie_Swallowdale_RH,2.28.2020,third,Swallowdale,33,cns,other12,strep,other12,,,,,12,sw130,staphylococcus chromogenes,,sw131,streptococcus uberis,,,,,,,,,,,,,,no,NA,NA,NA,NA,NA,NA,NA,200000,,,,,yes,goldie_Swallowdale_RH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,goldie_Swallowdale_RH_fourth
817,gomora_vonTrapp,LF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.12.2020,second,vonTrapp,9,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,NA,c,1,NA,NA,NA,40000,,,,,,gomora_vonTrapp_LF,3.10.2020,third,vonTrapp,2,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,2,c,2,NA,NA,NA,5000,,,,,,gomora_vonTrapp_LF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gomora_vonTrapp_LF_fourth
818,gomora_vonTrapp,LH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.12.2020,second,vonTrapp,9,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,NA,c,1,NA,NA,NA,38000,,,,,,gomora_vonTrapp_LH,3.10.2020,third,vonTrapp,2,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,j,2,c,2,NA,NA,NA,6000,,,,,,gomora_vonTrapp_LH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gomora_vonTrapp_LH_fourth
819,gomora_vonTrapp,RF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.12.2020,second,vonTrapp,9,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,NA,c,1,NA,NA,NA,41000,,,,,,gomora_vonTrapp_RF,3.10.2020,third,vonTrapp,2,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,2,c,2,NA,NA,NA,8000,,,,,,gomora_vonTrapp_RF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gomora_vonTrapp_RF_fourth
820,gomora_vonTrapp,RH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.12.2020,second,vonTrapp,9,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,NA,c,1,NA,NA,NA,49000,,,,,,gomora_vonTrapp_RH,3.10.2020,third,vonTrapp,2,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,2,c,2,NA,NA,NA,6000,,,,,,gomora_vonTrapp_RH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gomora_vonTrapp_RH_fourth
821,goody_OughtaBe,LF,1.3.2020,first,OughtaBe,9,cns,yes2,,,,,,,2,ob008,staphylococcus chromogenes,,,,,,,,,,,,,,,no,,yes,j,3,c,3,NA,NA,NA,540000,,,tntc,50,,goody_OughtaBe_LF,2.14.2020,second,OughtaBe,9,cns,yes2,,,,,,,2,ob063,staphylococcus chromogenes,,,,,,,,,,,,,,,no,,yes,t,3,c,3,NA,NA,NA,580000,,,tntc,tntc,,goody_OughtaBe_LF,3.12.2020,third,OughtaBe,10,cns,yes2,cns,other18,,,,,2,ob126,staphylococcus chromogenes,,ob127,staphylococcus chromogenes,,,,,,,,,,,,no,,yes,j,3,c,3,NA,NA,NA,300000,,,tntc,tntc,,goody_OughtaBe_LF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,goody_OughtaBe_LF_fourth
